Added_Sugars,Added_Sugars/#agg,Alcohol,Alcohol/#agg,Calories,Calories/#agg,Display_Name,Drkgreen_Vegetables,Drkgreen_Vegetables/#agg,Drybeans_Peas,Drybeans_Peas/#agg,Factor,Factor/#agg,Food_Code,Food_Code/#agg,Fruits,Fruits/#agg,Grains,Grains/#agg,Increment,Increment/#agg,Meats,Meats/#agg,Milk,Milk/#agg,Multiplier,Multiplier/#agg,Oils,Oils/#agg,Orange_Vegetables,Orange_Vegetables/#agg,Other_Vegetables,Other_Vegetables/#agg,Portion_Amount,Portion_Amount/#agg,Portion_Default,Portion_Default/#agg,Portion_Display_Name,Saturated_Fats,Saturated_Fats/#agg,Solid_Fats,Solid_Fats/#agg,Soy,Soy/#agg,Starchy_vegetables,Starchy_vegetables/#agg,Vegetables,Vegetables/#agg,Whole_Grains,Whole_Grains/#agg
73.69174,73.69174,0,0,454.3,454.3,Bran muffin,0,0,0,0,1,1,52304010,52304010,0.32956,0.32956,3.42188,3.42188,0.5,0.5,0,0,0,0,0.5,0.5,2.67823,2.67823,0,0,0,0,1,1,2,2,large (3 1/4” across),2.0944,2.0944,2.8413,2.8413,0,0,0,0,0,0,1.46608,1.46608
9.09184,9.09184,0,0,56.05,56.05,Bran muffin,0,0,0,0,1,1,52304010,52304010,0.04066,0.04066,0.42218,0.42218,1,1,0,0,0,0,1,1,0.33043,0.33043,0,0,0,0,1,1,2,2,miniature (1 1/4” across),0.2584,0.2584,0.35055,0.35055,0,0,0,0,0,0,0.18088,0.18088
31.58217,31.58217,0,0,194.7,194.7,Bran muffin,0,0,0,0,1,1,52304010,52304010,0.14124,0.14124,1.46652,1.46652,0.5,0.5,0,0,0,0,0.5,0.5,1.14781,1.14781,0,0,0,0,1,1,2,2,small (2 1/2” across),0.8976,0.8976,1.2177,1.2177,0,0,0,0,0,0,0.62832,0.62832
43.22426,43.22426,0,0,136.3,136.3,Lowfat bran & fruit muffin,0,0,0,0,1,1,52304040,52304040,0.0232,0.0232,1.28876,1.28876,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,small muffin (2 oz),0.4582,0.4582,21.78828,21.78828,0,0,0,0,0,0,0,0
20.7731,20.7731,0,0,344.65,344.65,Plain muffin,0,0,0,0,1,1,52306010,52306010,0,0,2.51086,2.51086,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium (2 3/4” across),2.9832,2.9832,100.33722,100.33722,0,0,0,0,0,0,0,0
28.31024,28.31024,0,0,469.7,469.7,Plain muffin,0,0,0,0,1,1,52306010,52306010,0,0,3.42188,3.42188,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large (3 1/4” across),4.0656,4.0656,136.74276,136.74276,0,0,0,0,0,0,0,0
3.49282,3.49282,0,0,57.95,57.95,Plain muffin,0,0,0,0,1,1,52306010,52306010,0,0,0.42218,0.42218,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,miniature (1 1/4” across),0.5016,0.5016,16.87086,16.87086,0,0,0,0,0,0,0,0
12.13296,12.13296,0,0,201.3,201.3,Plain muffin,0,0,0,0,1,1,52306010,52306010,0,0,1.46652,1.46652,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small (2 1/2” across),1.7424,1.7424,58.60404,58.60404,0,0,0,0,0,0,0,0
0.80415,0.80415,0,0,53.55,53.55,Matzo pancake,0,0,0,0,1,1,52308010,52308010,0,0,0.1602,0.1602,0.5,0.5,0.10125,0.10125,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,pancake or fritter,0.69645,0.69645,2.89605,2.89605,0,0,0,0,0,0,0,0
0,0,0,0,47.95,47.95,Matzo ball,0,0,0,0,1,1,52308020,52308020,0,0,0.4942,0.4942,0.5,0.5,0.17115,0.17115,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,ball,0.4284,0.4284,1.13155,1.13155,0,0,0,0,0,0,0,0
47.34205,47.34205,0,0,132.43,132.43,"Fruit bread (banana, etc.)",0,0,0,0,1,1,52405010,52405010,0.06847,0.06847,0.91102,0.91102,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,slice (1.4 oz),0.8651,0.8651,34.91847,34.91847,0,0,0,0,0,0,0,0
35.90184,35.90184,0,0,149.6,149.6,Zucchini bread,0,0,0,0,1,1,52407000,52407000,0,0,0.8888,0.8888,0.5,0.5,0,0,0,0,0.5,0.5,1.49938,1.49938,0,0,0.0752,0.0752,1,1,1,1,slice (1.4 oz),1.06,1.06,2.6028,2.6028,0,0,0,0,0.0752,0.0752,0,0
65.0017,65.0017,0,0,143.07,143.07,Angel food cake,0,0,0,0,1,1,53101100,53101100,0,0,1.14684,1.14684,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece (1/12 of 10"" cake)",0.0228,0.0228,0,0,0,0,0,0,0,0,0,0
118.06906,118.06906,0,0,326.4,326.4,Carrot cake with icing,0,0,0,0,1,1,53104260,53104260,0,0,0.8168,0.8168,0.5,0.5,0,0,0,0,0.5,0.5,3.11022,3.11022,0.1104,0.1104,0,0,1,1,1,1,"piece, 1-layer cake",3.064,3.064,17.9928,17.9928,0,0,0,0,0.1104,0.1104,0,0
196.28981,196.28981,0,0,542.64,542.64,Carrot cake with icing,0,0,0,0,1,1,53104260,53104260,0,0,1.35793,1.35793,0.5,0.5,0,0,0,0,0.5,0.5,5.17074,5.17074,0.18354,0.18354,0,0,1,1,2,2,"piece, 2-layer cake",5.0939,5.0939,29.91303,29.91303,0,0,0,0,0.18354,0.18354,0,0
88.55179,88.55179,0,0,244.8,244.8,Carrot cake with icing,0,0,0,0,1,1,53104260,53104260,0,0,0.6126,0.6126,0.5,0.5,0,0,0,0,0.5,0.5,2.33267,2.33267,0.0828,0.0828,0,0,1,1,2,2,cupcake,2.298,2.298,13.4946,13.4946,0,0,0,0,0.0828,0.0828,0,0
107.77052,107.77052,0,0,409.6,409.6,Cheesecake,0,0,0,0,1,1,53104500,53104500,0.00768,0.00768,0.53248,0.53248,0.5,0.5,0,0,0.10112,0.10112,0.5,0.5,0,0,0,0,0,0,1,1,1,1,piece,9.8304,9.8304,214.39872,214.39872,0,0,0,0,0,0,0.26624,0.26624
47.99156,47.99156,0,0,182.4,182.4,Cheesecake,0,0,0,0,1,1,53104500,53104500,0.00342,0.00342,0.23712,0.23712,0.5,0.5,0,0,0.04503,0.04503,0.5,0.5,0,0,0,0,0,0,1,1,2,2,single serving cake,4.3776,4.3776,95.47443,95.47443,0,0,0,0,0,0,0.11856,0.11856
119.02317,119.02317,0,0,245.52,245.52,Chocolate cake with icing,0,0,0,0,1,1,53105260,53105260,0,0,0.59202,0.59202,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece, 1-layer cake",2.8248,2.8248,81.8532,81.8532,0,0,0,0,0,0,0,0
196.56856,196.56856,0,0,405.48,405.48,Chocolate cake with icing,0,0,0,0,1,1,53105260,53105260,0,0,0.97773,0.97773,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"piece, 2-layer cake",4.6652,4.6652,135.1818,135.1818,0,0,0,0,0,0,0,0
51.68772,51.68772,0,0,150.4,150.4,Chocolate cupcake with icing/filling,0,0,0,0,1,1,53108200,53108200,0,0,0.7712,0.7712,0.5,0.5,0,0,0,0,0.5,0.5,0.60871,0.60871,0,0,0,0,1,1,1,1,medium cupcake (1.4 oz),1.144,1.144,26.4348,26.4348,0,0,0,0,0,0,0,0
32.30483,32.30483,0,0,94,94,Chocolate cupcake with icing/filling,0,0,0,0,1,1,53108200,53108200,0,0,0.482,0.482,0.5,0.5,0,0,0,0,0.5,0.5,0.38044,0.38044,0,0,0,0,1,1,2,2,small cupcake (0.9 oz),0.715,0.715,16.52175,16.52175,0,0,0,0,0,0,0,0
82.70035,82.70035,0,0,240.64,240.64,Chocolate cupcake with icing/filling,0,0,0,0,1,1,53108200,53108200,0,0,1.23392,1.23392,0.5,0.5,0,0,0,0,0.5,0.5,0.97394,0.97394,0,0,0,0,1,1,2,2,large cupcake (2.3 oz),1.8304,1.8304,42.29568,42.29568,0,0,0,0,0,0,0,0
36.1814,36.1814,0,0,105.28,105.28,Chocolate cupcake with icing/filling,0,0,0,0,1,1,53108200,53108200,0,0,0.53984,0.53984,0.5,0.5,0,0,0,0,0.5,0.5,0.4261,0.4261,0,0,0,0,1,1,2,2,Ho Ho,0.8008,0.8008,18.50436,18.50436,0,0,0,0,0,0,0,0
49.10333,49.10333,0,0,142.88,142.88,Chocolate cupcake with icing/filling,0,0,0,0,1,1,53108200,53108200,0,0,0.73264,0.73264,0.5,0.5,0,0,0,0,0.5,0.5,0.57828,0.57828,0,0,0,0,1,1,2,2,Ding Dong,1.0868,1.0868,25.11306,25.11306,0,0,0,0,0,0,0,0
34.46238,34.46238,0,0,91.12,91.12,Ice cream cake,0,0,0,0,1,1,53112100,53112100,0,0,0.2176,0.2176,0.5,0.5,0,0,0.02992,0.02992,0.5,0.5,0.00038,0.00038,0,0,0,0,1,1,1,1,piece (1/10 of loaf),1.5266,1.5266,35.29404,35.29404,0,0,0,0,0,0,0,0
101.20098,101.20098,0,0,350.35,350.35,Pound cake,0,0,0,0,1,1,53116000,53116000,0,0,1.78087,1.78087,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,piece (1/10 of loaf),3.1122,3.1122,116.81397,116.81397,0,0,0,0,0,0,0,0
101.00821,101.00821,0,0,275.2,275.2,Upside down cake (with fruit),0,0,0,0,1,1,53119000,53119000,0.06536,0.06536,1.13606,1.13606,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece (1/12 of 8"" sq)",2.5026,2.5026,89.52858,89.52858,0,0,0,0,0,0,0,0
142.1162,142.1162,0,0,387.2,387.2,Upside down cake (with fruit),0,0,0,0,1,1,53119000,53119000,0.09196,0.09196,1.59841,1.59841,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"piece (1/12 of 9"" cake)",3.5211,3.5211,125.96463,125.96463,0,0,0,0,0,0,0,0
214.90551,214.90551,0,0,415.29,415.29,White cake with icing,0,0,0,0,1,1,53120260,53120260,0,0,1.08891,1.08891,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece, 2-layer cake",2.9212,2.9212,127.80468,127.80468,0,0,0,0,0,0,0,0
130.12627,130.12627,0,0,251.46,251.46,White cake with icing,0,0,0,0,1,1,53120260,53120260,0,0,0.65934,0.65934,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"piece, 1-layer cake",1.7688,1.7688,77.38632,77.38632,0,0,0,0,0,0,0,0
194.83231,194.83231,0,0,400.03,400.03,Yellow cake with icing,0,0,0,0,1,1,53121260,53121260,0,0,1.43008,1.43008,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece, 2-layer cake",2.7686,2.7686,106.88976,106.88976,0,0,0,0,0,0,0,0
117.97186,117.97186,0,0,242.22,242.22,Yellow cake with icing,0,0,0,0,1,1,53121260,53121260,0,0,0.86592,0.86592,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"piece, 1-layer cake",1.6764,1.6764,64.72224,64.72224,0,0,0,0,0,0,0,0
124.59146,124.59146,0,0,211.22,211.22,Fruit shortcake with whipped cream,0,0,0,0,1,1,53123070,53123070,0.26078,0.26078,0.16638,0.16638,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"piece (3"" across)",2.36,2.36,33.3999,33.3999,0,0,0,0,0,0,0,0
32.58602,32.58602,0,0,144.96,144.96,Biscotti,0,0,0,0,1,1,53203500,53203500,0,0,0.82112,0.82112,0.5,0.5,0.35648,0.35648,0,0,0.5,0.5,0.36153,0.36153,0,0,0,0,1,1,1,1,biscotti,1.1264,1.1264,31.7376,31.7376,0,0,0,0,0,0,0,0
47.98538,47.98538,0,0,128.86,128.86,"Brownie, no icing",0,0,0,0,1,1,53204010,53204010,0,0,0.6205,0.6205,0.5,0.5,0.08024,0.08024,0,0,0.5,0.5,0.11817,0.11817,0,0,0,0,1,1,1,1,"brownie (2"" square)",0.969,0.969,33.39072,33.39072,0,0,0,0,0,0,0,0
87.50276,87.50276,0,0,234.98,234.98,"Brownie, no icing",0,0,0,0,1,1,53204010,53204010,0,0,1.1315,1.1315,0.5,0.5,0.14632,0.14632,0,0,0.5,0.5,0.21548,0.21548,0,0,0,0,1,1,2,2,Brownie Bites bag,1.767,1.767,60.88896,60.88896,0,0,0,0,0,0,0,0
56.6751,56.6751,0,0,170.1,170.1,Brownie with icing,0,0,0,0,1,1,53204100,53204100,0,0,0.69552,0.69552,0.5,0.5,0.05922,0.05922,0,0,0.5,0.5,0.08419,0.08419,0,0,0,0,1,1,1,1,"brownie (2"" square)",1.7808,1.7808,53.53992,53.53992,0,0,0,0,0,0,0,0
82.31383,82.31383,0,0,247.05,247.05,Brownie with icing,0,0,0,0,1,1,53204100,53204100,0,0,1.01016,1.01016,0.5,0.5,0.08601,0.08601,0,0,0.5,0.5,0.12227,0.12227,0,0,0,0,1,1,2,2,Little Debbie package,2.5864,2.5864,77.76036,77.76036,0,0,0,0,0,0,0,0
12.56597,12.56597,0,0,48.1,48.1,Chocolate chip cookie,0,0,0,0,1,1,53206000,53206000,0,0,0.25,0.25,1,1,0,0,0,0,1,1,0.0198,0.0198,0,0,0,0,1,1,1,1,"medium (2"" across)",0.748,0.748,19.2276,19.2276,0,0,0,0,0,0,0,0
25.44608,25.44608,0,0,97.4025,97.4025,Chocolate chip cookie,0,0,0,0,0.25,0.25,53206000,53206000,0,0,0.50625,0.50625,0.25,0.25,0,0,0,0,1,1,0.0401,0.0401,0,0,0,0,0.25,0.25,2,2,cup of bite size cookies,1.5147,1.5147,38.93589,38.93589,0,0,0,0,0,0,0,0
50.26387,50.26387,0,0,192.4,192.4,Chocolate chip cookie,0,0,0,0,1,1,53206000,53206000,0,0,1,1,0.5,0.5,0,0,0,0,0.5,0.5,0.0792,0.0792,0,0,0,0,1,1,2,2,"""big"" cookie (4"" across)",2.992,2.992,76.9104,76.9104,0,0,0,0,0,0,0,0
17.59235,17.59235,0,0,67.34,67.34,Chocolate chip cookie,0,0,0,0,1,1,53206000,53206000,0,0,0.35,0.35,0.5,0.5,0,0,0,0,0.5,0.5,0.02772,0.02772,0,0,0,0,1,1,2,2,large,1.0472,1.0472,26.91864,26.91864,0,0,0,0,0,0,0,0
13.92038,13.92038,0,0,46.866,46.866,Reduced-fat chocolate chip cookie,0,0,0,0,1,1,53206030,53206030,0,0,0.30763,0.30763,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,Nabisco Chips Ahoy!,0.535,0.535,14.91398,14.91398,0,0,0,0,0,0,0,0
21.79125,21.79125,0,0,73.365,73.365,Reduced-fat chocolate chip cookie,0,0,0,0,0.25,0.25,53206030,53206030,0,0,0.48156,0.48156,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.25,2,2,"cup, Snackwell's",0.8375,0.8375,23.34665,23.34665,0,0,0,0,0,0,0,0
20.81552,20.81552,0,0,70.08,70.08,Reduced-fat chocolate chip cookie,0,0,0,0,1,1,53206030,53206030,0,0,0.46,0.46,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,Keebler Chips Deluxe,0.8,0.8,22.30128,22.30128,0,0,0,0,0,0,0,0
14.26922,14.26922,0,0,56.29,56.29,Chocolate fudge cookie,0,0,0,0,1,1,53207000,53207000,0,0,0.33319,0.33319,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"medium (2"" across)",0.5512,0.5512,16.06878,16.06878,0,0,0,0,0,0,0,0
27.44082,27.44082,0,0,108.25,108.25,Chocolate fudge cookie,0,0,0,0,1,1,53207000,53207000,0,0,0.64075,0.64075,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"""big"" cookie (4"" across)",1.06,1.06,30.9015,30.9015,0,0,0,0,0,0,0,0
2.41479,2.41479,0,0,9.526,9.526,Chocolate fudge cookie,0,0,0,0,1,1,53207000,53207000,0,0,0.05639,0.05639,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,bite size,0.09328,0.09328,2.71933,2.71933,0,0,0,0,0,0,0,0
122.82563,122.82563,0,0,328.38,328.38,Moon pie,0,0,0,0,1,1,53208200,53208200,0,0,0.77532,0.77532,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,moon pie,3.6816,3.6816,117.50076,117.50076,0,0,0,0,0,0,0,0
53.53938,53.53938,0,0,143.14,143.14,Moon pie,0,0,0,0,1,1,53208200,53208200,0,0,0.33796,0.33796,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,scooter pie,1.6048,1.6048,51.21828,51.21828,0,0,0,0,0,0,0,0
89.75719,89.75719,0,0,239.97,239.97,Moon pie,0,0,0,0,1,1,53208200,53208200,0,0,0.56658,0.56658,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,whoopie pie,2.6904,2.6904,85.86594,85.86594,0,0,0,0,0,0,0,0
61.41281,61.41281,0,0,164.19,164.19,Moon pie,0,0,0,0,1,1,53208200,53208200,0,0,0.38766,0.38766,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,Little Debbie,1.8408,1.8408,58.75038,58.75038,0,0,0,0,0,0,0,0
14.71117,14.71117,0,0,51.92,51.92,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.24112,0.24112,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,regular Oreo,0.4026,0.4026,20.02077,20.02077,0,0,0,0,0,0,0.01507,0.01507
3.74466,3.74466,0,0,13.216,13.216,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.06138,0.06138,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,mini sandwich,0.10248,0.10248,5.0962,5.0962,0,0,0,0,0,0,0.00384,0.00384
17.38593,17.38593,0,0,61.36,61.36,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.28496,0.28496,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,chocolate-coated Oreo,0.4758,0.4758,23.66091,23.66091,0,0,0,0,0,0,0.01781,0.01781
12.03641,12.03641,0,0,42.48,42.48,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.19728,0.19728,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,fudge stick,0.3294,0.3294,16.38063,16.38063,0,0,0,0,0,0,0.01233,0.01233
40.12137,40.12137,0,0,141.6,141.6,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.6576,0.6576,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"large (4"" across)",1.098,1.098,54.6021,54.6021,0,0,0,0,0,0,0.0411,0.0411
9.49539,9.49539,0,0,33.512,33.512,Oreo or thin mint cookie,0,0,0,0,1,1,53209000,53209000,0,0,0.15563,0.15563,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,Girl Scout thin mint,0.25986,0.25986,12.9225,12.9225,0,0,0,0,0,0,0.00973,0.00973
19.50147,19.50147,0,0,46,46,Reduced-fat Oreo,0,0,0,0,1,1,53209020,53209020,0,0,0.33339,0.33339,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,cookie,0.1426,0.1426,6.04544,6.04544,0,0,0,0,0,0,0,0
13.17159,13.17159,0,0,51.96,51.96,Chocolate wafer cookie,0,0,0,0,1,1,53210000,53210000,0,0,0.30756,0.30756,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"medium (1-3/4"" across)",0.5088,0.5088,14.83272,14.83272,0,0,0,0,0,0,0,0
19.48298,19.48298,0,0,76.8575,76.8575,Chocolate wafer cookie,0,0,0,0,0.25,0.25,53210000,53210000,0,0,0.45493,0.45493,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.25,2,2,"cup, Teddy Grahams",0.7526,0.7526,21.94006,21.94006,0,0,0,0,0,0,0,0
6.5858,6.5858,0,0,25.98,25.98,Chocolate wafer cookie,0,0,0,0,1,1,53210000,53210000,0,0,0.15378,0.15378,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,small or thin,0.2544,0.2544,7.41636,7.41636,0,0,0,0,0,0,0,0
19.18232,19.18232,0,0,55.68,55.68,Fig bar (Fig Newton),0,0,0,0,1,1,53220030,53220030,0.05536,0.05536,0.25808,0.25808,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"bar (bar = 1 1/2"")",0.1792,0.1792,9.82368,9.82368,0,0,0,0,0,0,0,0
68.33702,68.33702,0,0,198.36,198.36,Fig bar (Fig Newton),0,0,0,0,1,1,53220030,53220030,0.19722,0.19722,0.91941,0.91941,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"small pkg (two 3"" bars)",0.6384,0.6384,34.99686,34.99686,0,0,0,0,0,0,0,0
14.02525,14.02525,0,0,30.24,30.24,Fortune cookie,0,0,0,0,1,1,53222010,53222010,0,0,0.25216,0.25216,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,cookie,0.0536,0.0536,1.61208,1.61208,0,0,0,0,0,0,0,0
0.89267,0.89267,0,0,16.68,16.68,"Ice cream cone (wafer or cake, shell only)",0,0,0,0,1,1,53222020,53222020,0,0,0.21912,0.21912,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,cone,0.0488,0.0488,2.17188,2.17188,0,0,0,0,0,0,0,0
6.47186,6.47186,0,0,120.93,120.93,"Ice cream cone (wafer or cake, shell only)",0,0,0,0,1,1,53222020,53222020,0,0,1.58862,1.58862,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large waffle cone,0.3538,0.3538,15.74613,15.74613,0,0,0,0,0,0,0,0
9.80766,9.80766,0,0,40.2,40.2,"Ice cream cone (sugar cone, shell only)",0,0,0,0,1,1,53222100,53222100,0,0,0.434,0.434,1,1,0,0,0,0,1,1,0.00002,0.00002,0,0,0,0,1,1,1,1,cone,0.057,0.057,2.7954,2.7954,0,0,0,0,0,0,0,0
43.07635,43.07635,0,0,112.8,112.8,Marshmallow rice krispies bar,0,0,0,0,1,1,53226500,53226500,0,0,0.7161,0.7161,0.5,0.5,0,0,0,0,0.5,0.5,0.00653,0.00653,0,0,0,0,1,1,1,1,"bar (2"" square)",0.573,0.573,25.5393,25.5393,0,0,0,0,0,0,0,0
10.78908,10.78908,0,0,58.5,58.5,Oatmeal raisin cookie,0,0,0,0,1,1,53233010,53233010,0.00871,0.00871,0.38714,0.38714,1,1,0,0,0,0,1,1,0.00009,0.00009,0,0,0,0,1,1,1,1,"medium (2-5/8"" across)",0.5876,0.5876,19.53081,19.53081,0,0,0,0,0,0,0.07644,0.07644
20.74823,20.74823,0,0,112.5,112.5,Oatmeal raisin cookie,0,0,0,0,1,1,53233010,53233010,0.01675,0.01675,0.7445,0.7445,0.5,0.5,0,0,0,0,0.5,0.5,0.00017,0.00017,0,0,0,0,1,1,2,2,"""big"" cookie (4"" across)",1.13,1.13,37.55925,37.55925,0,0,0,0,0,0,0.147,0.147
31.53731,31.53731,0,0,171,171,Oatmeal raisin cookie,0,0,0,0,1,1,53233010,53233010,0.02546,0.02546,1.13164,1.13164,0.5,0.5,0,0,0,0,0.5,0.5,0.00025,0.00025,0,0,0,0,1,1,2,2,Little Debbie cookie,1.7176,1.7176,57.09006,57.09006,0,0,0,0,0,0,0.22344,0.22344
10.77396,10.77396,0,0,51.57,51.57,Reduced-fat oatmeal raisin cookie,0,0,0,0,1,1,53233040,53233040,0.03834,0.03834,0.40379,0.40379,1,1,0,0,0,0,1,1,0.12432,0.12432,0,0,0,0,1,1,1,1,cookie,0.0729,0.0729,0.00486,0.00486,0,0,0,0,0,0,0.05373,0.05373
18.84424,18.84424,0,0,76.32,76.32,Peanut butter cookie,0,0,0,0,1,1,53234000,53234000,0,0,0.26656,0.26656,1,1,0.3056,0.3056,0,0,1,1,0.29874,0.29874,0,0,0,0,1,1,1,1,medium,0.7184,0.7184,14.2704,14.2704,0.0048,0.0048,0,0,0,0,0,0
29.44412,29.44412,0,0,119.25,119.25,Peanut butter cookie,0,0,0,0,1,1,53234000,53234000,0,0,0.4165,0.4165,0.5,0.5,0.4775,0.4775,0,0,0.5,0.5,0.46678,0.46678,0,0,0,0,1,1,2,2,"""big"" cookie (4"" across)",1.1225,1.1225,22.2975,22.2975,0.0075,0.0075,0,0,0,0,0,0
3.89462,3.89462,0,0,35.14,35.14,Shortbread cookie,0,0,0,0,1,1,53239000,53239000,0,0,0.26075,0.26075,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,small (Lorna Doone),0.4277,0.4277,14.32872,14.32872,0,0,0,0,0,0,0.06279,0.06279
11.68386,11.68386,0,0,105.42,105.42,Shortbread cookie,0,0,0,0,1,1,53239000,53239000,0,0,0.78225,0.78225,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large,1.2831,1.2831,42.98616,42.98616,0,0,0,0,0,0,0.18837,0.18837
8.34562,8.34562,0,0,75.3,75.3,Shortbread cookie,0,0,0,0,1,1,53239000,53239000,0,0,0.55875,0.55875,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"medium (2"" across)",0.9165,0.9165,30.7044,30.7044,0,0,0,0,0,0,0.13455,0.13455
3.50516,3.50516,0,0,31.626,31.626,Shortbread cookie,0,0,0,0,1,1,53239000,53239000,0,0,0.23468,0.23468,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,Girl Scout cookie,0.38493,0.38493,12.89585,12.89585,0,0,0,0,0,0,0.05651,0.05651
16.09016,16.09016,0,0,76,76,Sugar cookie,0,0,0,0,1,1,53241500,53241500,0,0,0.48336,0.48336,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"medium (2 5/8"" across)",1.0832,1.0832,30.00384,30.00384,0,0,0,0,0,0,0,0
25.14087,25.14087,0,0,118.75,118.75,Sugar cookie,0,0,0,0,1,1,53241500,53241500,0,0,0.75525,0.75525,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,"large (3 1/2-4"" across)",1.6925,1.6925,46.881,46.881,0,0,0,0,0,0,0,0
9.05071,9.05071,0,0,42.75,42.75,Sugar cookie,0,0,0,0,1,1,53241500,53241500,0,0,0.27189,0.27189,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,"small (2"" across)",0.6093,0.6093,16.87716,16.87716,0,0,0,0,0,0,0,0
16.69578,16.69578,0,0,53.13,53.13,Vanilla sandwich cookie,0,0,0,0,1,1,53243000,53243000,0,0,0.27225,0.27225,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,sandwich,0.3278,0.3278,19.47033,19.47033,0,0,0,0,0,0,0,0
4.4653,4.4653,0,0,17.64,17.64,Vanilla wafer,0,0,0,0,1,1,53247000,53247000,0,0,0.10752,0.10752,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,medium,0.1536,0.1536,5.1192,5.1192,0,0,0,0,0,0,0,0
